ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,validation_status
1762166288.944601,CY02mj4k5iUAbwPej3,192.168.7.205,42650,74.125.131.106,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.012405,CHgAusVaTrQ04Vm2b,192.168.7.205,45970,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.017210,CatuwF3mKXZ5LT7DDb,192.168.7.205,58924,64.233.162.139,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.018163,CuzKZY2asdWSZuop2l,192.168.7.205,47342,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.031284,CrhSWn4B9pNuaPeLM6,192.168.7.205,58936,64.233.162.139,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.035803,Cn58JY3YJZc5kdcKYf,192.168.7.205,45342,64.233.162.102,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.126649,CXW5mc2HmjlhxhAsMc,192.168.7.205,55830,64.233.162.101,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.128934,CG3NIh3Xpy0pxXkxa9,192.168.7.205,36660,64.233.162.138,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.133539,CRzZ7d2X6McQyEHh12,192.168.7.205,37386,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.167664,C7vtv91n7ZENQjLbj,192.168.7.205,42658,74.125.131.106,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.170292,CvCA904m6ESPqJhXCg,192.168.7.205,42674,74.125.131.106,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.258402,CPSVmB3fBV9IeZym5b,192.168.7.205,47352,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.258724,CdMbD43Jr8liHb7xjd,192.168.7.205,57140,74.125.131.147,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.308015,CryfrBlqk7lw7vn4l,192.168.7.205,42678,74.125.131.106,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.368530,CzjqTc2DGswxJ2diul,192.168.7.205,37400,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.368846,CTaChJiOPV7omyBK8,192.168.7.205,45982,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.411630,CXFncp38fo5cKhaPm6,192.168.7.205,45994,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.452415,CwQd9r3YMa4Ddao8f5,192.168.7.205,37414,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.454349,ChfKihz2EuvytKvUb,192.168.7.205,46006,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.465392,CInvQk2ZBz0BmcDx2l,192.168.7.205,37426,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.468610,Cm340v4rCQElehHYIa,192.168.7.205,46678,74.125.131.99,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.515639,ClIpos1UBJyG9VZc9,192.168.7.205,37460,64.233.162.113,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.538022,Cr2Rvu4zFCB1zA5mT4,192.168.7.205,46022,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.554157,CZfwoj3XzFrpFSIcfb,192.168.7.205,57142,74.125.131.147,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.561533,C8R9I81CNojGX1mOl1,192.168.7.205,58948,64.233.162.139,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.573277,CVqHib3QROGBT7MPa,192.168.7.205,37464,64.233.162.113,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.634581,CBlWGn2xJzxumbbBt3,192.168.7.205,37472,64.233.162.113,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.635648,ChgDDG4IETkm10KXAl,192.168.7.205,37432,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.657105,CCVnZqb5FcRP4nTog,192.168.7.205,37482,64.233.162.113,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.686740,Co5b3A16fqNsVeBJUa,192.168.7.205,57146,74.125.131.147,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.698403,CKlCONB4EeEGCfO9k,192.168.7.205,37446,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.768835,C7OXog2yUuJLPlzvUf,192.168.7.205,46030,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.756551,ChMAy22xDsKDvjy0w5,192.168.7.205,47356,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.832669,C7a9KP1NZZ0GAnj963,192.168.7.205,42694,74.125.131.106,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.871769,CO15DNRi9HK5XweD3,192.168.7.205,46684,74.125.131.99,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.939423,CJ5oWRVeF4X6nN884,192.168.7.205,46688,74.125.131.99,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.949114,C5jBUYW3IZMnzazRa,192.168.7.205,46708,74.125.131.99,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.950847,CUdJ792ETBJDL1LKBd,192.168.7.205,46694,74.125.131.99,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.957557,CaSrrO1hKtGbJeTkM6,192.168.7.205,37462,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166289.967542,C4l4I74FLn4nLUrcyb,192.168.7.205,46034,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.028623,CdBv1M16O5meHvT23h,192.168.7.205,46042,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.030314,CtvgzP14IHMChnwfri,192.168.7.205,45348,64.233.162.102,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.043296,CyctcB1BM5BixvPZlc,192.168.7.205,46052,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.051206,CjPavE2R9MQrwKodVb,192.168.7.205,46718,74.125.131.99,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.058374,CXwwe63LlnMKKR9kK5,192.168.7.205,45354,64.233.162.102,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.117285,CdJOIo44flY3dbhGwd,192.168.7.205,55836,64.233.162.101,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.136057,CFKnfNTqLQreIXwBg,192.168.7.205,37496,64.233.162.113,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.142863,CnPr0m1SM9dBCwFoK5,192.168.7.205,45362,64.233.162.102,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.143504,Cw3QbQ2zxxqW2x72J3,192.168.7.205,46068,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.201058,CgJmBiLiRW6BnTlKf,192.168.7.205,37470,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.240743,CaT7J3DxZRvZ8NGfc,192.168.7.205,47372,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.247502,CAvNMF1dQ5gWyqfDh7,192.168.7.205,47386,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.270566,Cwgy0W1PPveZ7D5Lbk,192.168.7.205,37480,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.320567,CSVLKv468vG352bPX1,192.168.7.205,47400,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.394867,CwPMit3IcIzrSuE23l,192.168.7.205,47414,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.405952,Cyvfo32IvI5CdrmYx,192.168.7.205,46726,74.125.131.99,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.417640,CpmxdI02xrOLaOyx5,192.168.7.205,46070,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.437686,CaIOjY2c08sgxQvzp5,192.168.7.205,57156,74.125.131.147,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.455401,CodDkv4fZqnbPlMDmj,192.168.7.205,57158,74.125.131.147,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.493026,CtFlVv1tWfcqdtCIMe,192.168.7.205,36666,64.233.162.138,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.493163,CVrngE4PjslShRlGQk,192.168.7.205,42696,74.125.131.106,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.512517,CeTnk41nBQWfAaCd52,192.168.7.205,37492,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.532269,CQMi7F3O2iTTSckeMj,192.168.7.205,46072,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.562300,Cvhqrx2lwSw1HWZMh5,192.168.7.205,47424,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.578734,CunQieorfnFIaafWb,192.168.7.205,58964,64.233.162.139,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.597298,Cyj9KgvydAsacrcX6,192.168.7.205,37500,64.233.162.113,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.607976,Ctb8YwEjsx41VonOb,192.168.7.205,47428,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.620972,CyE67e13qayeT9q0Qc,192.168.7.205,55848,64.233.162.101,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.670686,COc7OU3Oc0WdcCySq6,192.168.7.205,37502,64.233.162.113,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.705068,C8Gu5R2Yr21d3a0aV8,192.168.7.205,57164,74.125.131.147,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.715494,CbsVmDnSpxuec2b0g,192.168.7.205,47432,74.125.131.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.746889,CQyTah3xElv90ei9L2,192.168.7.205,37500,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.796285,CS4DKv12vBSufr7WS3,192.168.7.205,37506,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.811444,CQq0x43Hs2JgzRJxef,192.168.7.205,46728,74.125.131.99,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.894676,C0lOlM3yR43MJEqVx6,192.168.7.205,37518,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.897803,Cl3Puk2RsN7pWVNMSg,192.168.7.205,42702,74.125.131.106,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.902310,C1hqdH3fn8enoEl2qj,192.168.7.205,37532,74.125.131.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.917386,Cri0jO3cZIbTvEzFF3,192.168.7.205,57174,74.125.131.147,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.983118,Cx79xY28lV8DHvXMQd,192.168.7.205,46088,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.982844,Ch8YJf3QQRbu6RxXDd,192.168.7.205,46078,74.125.131.103,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166290.987792,C0VinKwOJeHOaVy7l,192.168.7.205,57176,74.125.131.147,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166291.000205,CGBRba4EyN4Fd5ZX8f,192.168.7.205,55850,64.233.162.101,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166291.007576,CoIGt21u3fm2Dg9AI6,192.168.7.205,46738,74.125.131.99,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166291.072851,CWnrlSVoqWgeLIETe,192.168.7.205,45372,64.233.162.102,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166291.075091,CJHNKe1IgNlayLPon,192.168.7.205,57188,74.125.131.147,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.google.com,F,-,-,T,CsiI,-,-,-,-
1762166291.082465,CL5U4V0OTJnCifJMh,192.168.7.205,36678,64.233.162.138,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166291.089635,CyGEMQ3Mu6d4tzJX0j,192.168.7.205,36682,64.233.162.138,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,google.com,F,-,-,T,CsiI,-,-,-,-
1762166305.710559,COFCrw1IixqeUqUP01,192.168.7.205,55260,88.198.248.254,443,TLSv12,TLS_DHE_RSA_WITH_AES_256_GCM_SHA384,-,speed.hetzner.de,F,-,-,T,CsxknGIti,"14b2667fbab4899c578499f7218d75dd9212a17df69535f59276de4659f3692e,4bcc5e234fe81ede4eaf883aa19c31335b0b26e85e066b9945e4cb6153eb20c2",(empty),T,certificate has expired
1762166321.915028,C9LqBEgueSTjuvGh8,192.168.7.101,61476,23.73.2.151,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,catalog.gamepass.com,F,-,h2,T,CsxuknGIti,"4501e8644d431476ce44a70e702647a2fb4d374c5ff9fa374e38de955bb6563b,be23414a42e74886e7c72a861ba2ddda0175ed829223d894c5d272651fc0c189",(empty),T,ok
1762166328.141863,C6km604px6F04dqHNh,192.168.7.205,52616,88.198.248.254,443,TLSv12,TLS_DHE_RSA_WITH_AES_256_GCM_SHA384,-,speed.hetzner.de,F,-,-,T,CsxknGIti,"14b2667fbab4899c578499f7218d75dd9212a17df69535f59276de4659f3692e,4bcc5e234fe81ede4eaf883aa19c31335b0b26e85e066b9945e4cb6153eb20c2",(empty),T,certificate has expired
1762166331.115733,C8aaCW3201kC7DMyq7,192.168.7.101,58745,150.171.27.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,F,-,h2,T,CsxuknGIti,"e43edc79c7e04bfcfd8d0f3dfcacd3063ac61391e270d8c407b65f391be0006f,724247794951c93f3e41711617e95ce143263e3196c345a1da78f6639749ec03",(empty),T,ok
1762166336.478483,CGmESa33dpldqVMrn7,192.168.7.101,58746,52.123.129.14,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,ecs.office.com,F,-,-,T,CsxuknGIti,"dca88d580b67dacc95e6c8e297e42a1c38d2642e53d31fe830bc99778c08b5f6,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,ok
1762166183.954221,CuCeUe4Wswd3Exr2zh,192.168.7.101,59594,4.251.34.91,443,-,-,-,nleditor.osi.office.net,F,-,-,F,C,-,-,-,-
1762166364.572318,Cdkap41zU76zTKQQy6,192.168.7.101,54765,194.124.204.71,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,s.deepl.com,F,-,-,T,CsiI,-,-,-,-
1762166387.887290,CE8Cah3GVU2rKv09j9,192.168.7.101,63644,173.194.3.38,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,rr1---sn-25ge7nzr.googlevideo.com,T,-,-,T,CsiI,-,-,-,-
1762166390.683202,CJtsPSFs9XONp3D27,192.168.7.101,64986,74.125.105.199,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,rr2---sn-25glenlz.googlevideo.com,T,-,-,T,CsiI,-,-,-,-
1762166379.269262,CHaFNe4kIJpcPxRxI1,192.168.7.101,63964,95.168.222.205,443,-,-,-,rr2---sn-n02xgoxufvg3-2gb6.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166379.270290,CSVHgU14GQnZTWN3g7,192.168.7.101,61962,95.168.222.205,443,-,-,-,rr2---sn-n02xgoxufvg3-2gb6.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166379.443153,CC3Qza1h4CBC8EXUP1,192.168.7.101,64065,95.168.222.205,443,-,-,-,rr2---sn-n02xgoxufvg3-2gb6.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166379.842122,CEAcgopQc0o3JZbne,192.168.7.101,61540,95.168.222.205,443,-,-,-,rr2---sn-n02xgoxufvg3-2gb6.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166380.054668,CuWOB4aKkTo03nd,192.168.7.101,50550,95.168.222.205,443,-,-,-,rr2---sn-n02xgoxufvg3-2gb6.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166409.378893,CaXaQS2Tauwr56Ak77,192.168.7.101,49961,52.123.129.14,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,-,ecs.office.com,T,-,-,T,CsiI,-,-,-,-
1762166413.995937,Cl76LN1QzXlQEDMMRk,192.168.7.101,49299,150.171.28.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,-,edge.microsoft.com,T,-,h2,T,CsiI,-,-,-,-
1762166413.098757,CHuXdc2cUjn4wNEl88,192.168.7.101,49948,150.171.22.17,443,-,-,-,config.edge.skype.com,F,-,-,F,C,-,-,-,-
1762166420.349915,CqQk2M3UEpWkXQsOg3,192.168.7.101,62151,194.124.204.71,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,s.deepl.com,F,-,-,T,CsiI,-,-,-,-
1762166398.314854,CeWKex3N5tD6g1MCKf,192.168.7.101,61528,95.168.222.205,443,-,-,-,rr2---sn-n02xgoxufvg3-2gb6.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166423.911560,CdtxaaTj3iHaXPO6b,192.168.7.101,61041,212.188.77.135,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,filters.adtidy.org,T,-,-,T,CsiI,-,-,-,-
1762166430.292755,CBRYOs2p3P8Fxr3hek,192.168.7.101,55967,173.194.221.84,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,accounts.google.com,T,-,-,T,CsiI,-,-,-,-
1762166436.545033,CGsJF41ZxxCP3xdb5l,192.168.7.101,65355,13.107.6.158,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,turing-writingassistance.edge.microsoft.com,F,-,-,T,CjiICs,-,-,-,-
1762166444.213939,CGxGa4TWhKPQr2py9,192.168.7.101,60339,87.119.18.28,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,static.deepseek.com,T,-,-,T,CsiI,-,-,-,-
1762166446.927197,CzuTx23MIAbuhIMYf3,192.168.7.101,53587,74.125.168.70,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,rr1---sn-25ge7nz6.googlevideo.com,F,-,-,T,CsiI,-,-,-,-
1762166476.701277,Cc0iQy2FgVW9Iud8b,192.168.7.101,63088,184.51.252.47,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,T,-,-,T,CsiI,-,-,-,-
1762166476.708337,CJQW324atFKxaK4ti,192.168.7.101,58177,184.51.252.47,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,T,-,-,T,CsiI,-,-,-,-
1762166477.036272,Ccamuk3ffXErPQnt0l,192.168.7.101,53598,150.171.28.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,F,-,h2,T,CsxuknGIti,"e43edc79c7e04bfcfd8d0f3dfcacd3063ac61391e270d8c407b65f391be0006f,724247794951c93f3e41711617e95ce143263e3196c345a1da78f6639749ec03",(empty),T,ok
1762166479.300358,CTO49iLUVlqkCVv0j,192.168.7.101,60922,64.233.162.194,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,docs.google.com,T,-,-,T,CsiI,-,-,-,-
1762166484.128829,C6ojOr4BHPpflCHzIi,192.168.7.101,64071,173.194.221.95,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,drivefrontend-pa.clients6.google.com,T,-,-,T,CsiI,-,-,-,-
1762166484.316531,CLDyI12edY8R7Owuhi,192.168.7.101,51328,173.194.221.95,443,TLSv13,TLS_AES_256_GCM_SHA384,X25519MLKEM768,drivefrontend-pa.clients6.google.com,T,-,-,T,CsiI,-,-,-,-
1762166486.062361,Cys2IT3Ygim9wb3hni,192.168.7.101,59388,64.233.162.194,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,docs.google.com,T,-,-,T,CsiI,-,-,-,-
1762166487.496626,C1Kc7T3KUxWZsL0tse,192.168.7.101,55015,51.116.246.104,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,browser.events.data.msn.com,F,-,-,T,CjiICs,-,-,-,-
1762166487.876133,C2YqPx4zlzoiEx1nLc,192.168.7.101,57883,143.204.55.96,443,TLSv13,TLS_AES_128_GCM_SHA256,X25519MLKEM768,sb.scorecardresearch.com,T,-,-,T,CsiI,-,-,-,-
1762166487.883808,CsRwSK3FvSlJTWRsKg,192.168.7.101,53815,13.107.246.44,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,c.msn.com,T,-,-,T,CjiICs,-,-,-,-
1762166488.038665,Cp6QM11G7xcEcUFpe8,192.168.7.101,54983,194.124.204.71,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,w.deepl.com,F,-,-,T,CsiI,-,-,-,-
1762166488.107153,Cdv8C44PXU0aAejJE5,192.168.7.101,63723,184.51.252.58,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,r.bing.com,T,-,-,T,CsiI,-,-,-,-
1762166488.107199,Cfdqws22CQw5e5cAaa,192.168.7.101,58683,184.51.252.58,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,r.bing.com,T,-,-,T,CsiI,-,-,-,-
1762166484.131674,CrS4RS1hfX7PQG6MAh,192.168.7.101,57778,212.188.34.207,443,-,-,-,rr4---sn-jvhnu5g-n8vy.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166484.706995,CSbPFs2Q7TJLzlFAfk,192.168.7.101,55594,212.188.34.207,443,-,-,-,rr4---sn-jvhnu5g-n8vy.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166488.149553,C7YC6ag1wSRhbb7sj,192.168.7.101,52421,212.188.34.207,443,-,-,-,rr4---sn-jvhnu5g-n8vy.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166488.748235,CnJQ2Y1nJa52AqqT45,192.168.7.101,51600,212.188.34.207,443,-,-,-,rr4---sn-jvhnu5g-n8vy.googlevideo.com,F,-,-,F,C,-,-,-,-
1762166489.408477,CRTLS44LML5Xjzhuig,192.168.7.101,50371,212.188.34.207,443,-,-,-,rr4---sn-jvhnu5g-n8vy.googlevideo.com,F,-,-,F,C,-,-,-,-
